********************************************************************************
Field Output Report, written Wed Oct 28 16:02:05 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/SimulationOutputs/PressureSteps/PressureJob.odb
   Step: Step-Pressure
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: Planar Robot-1

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           11678         11.4335    -130.605E-03         11.4321    -123.463E-03
           11680         11.4377    -130.487E-03         11.4363    -124.050E-03
           11681         11.4280    -129.608E-03         11.4266    -118.433E-03
           11682         11.4416    -133.247E-03         11.4400    -136.924E-03
           11683         11.4523    -133.035E-03         11.4507    -136.868E-03
           11684         11.4486    -133.018E-03         11.4470    -136.471E-03
           11705         11.4651    -132.149E-03         11.4636    -134.942E-03
           11706         11.4717    -132.605E-03         11.4701    -137.480E-03
           11707         11.4621    -131.126E-03         11.4606    -130.993E-03
           11708         11.4623    -132.877E-03         11.4607    -137.280E-03
           11709         11.4555    -132.430E-03         11.4540    -134.618E-03
           11710         11.4652    -133.910E-03         11.4636    -141.197E-03
           11712         11.4444    -131.197E-03         11.4430    -128.582E-03
           11713         11.4548    -130.820E-03         11.4533    -128.801E-03
           11714         11.4545    -132.641E-03         11.4530    -135.017E-03
           11717         11.4463    -133.185E-03         11.4447    -135.755E-03
           11718         11.4474    -129.306E-03         11.4460    -122.566E-03
           11719         11.4370    -129.676E-03         11.4356    -122.287E-03
           11721         11.4600    -129.412E-03         11.4586    -124.127E-03
           11722         11.4534    -131.121E-03         11.4519    -129.437E-03
           11723         11.4465    -130.649E-03         11.4451    -126.644E-03
           11725         11.4461    -132.872E-03         11.4446    -134.717E-03
           11726         11.4316    -133.101E-03         11.4301    -133.472E-03
           11727         11.4410    -130.897E-03         11.4396    -126.915E-03
           11729         11.4359    -131.431E-03         11.4345    -128.185E-03
           11828         11.4810    -129.976E-03         11.4795    -129.777E-03
           11829         11.4781    -128.312E-03         11.4767    -124.114E-03
           11830         11.4794    -129.802E-03         11.4780    -129.033E-03
           11832         11.4908    -129.290E-03         11.4894    -128.977E-03
           11912         11.4841    -129.745E-03         11.4827    -128.031E-03
           11913         11.4737    -128.277E-03         11.4724    -120.448E-03
           11914         11.4746    -128.453E-03         11.4733    -121.544E-03
           11916         11.4895    -127.699E-03         11.4881    -122.202E-03
           11917         11.4889    -127.525E-03         11.4875    -121.280E-03
           11918         11.4759    -131.402E-03         11.4744    -132.507E-03
           11919         11.4751    -131.141E-03         11.4736    -131.700E-03
           11920         11.4834    -130.818E-03         11.4819    -131.649E-03
           11921         11.4842    -131.070E-03         11.4826    -132.374E-03
           11922         11.4752    -132.464E-03         11.4736    -136.321E-03
           11923         11.4919    -129.262E-03         11.4905    -127.423E-03
           11924         11.4948    -131.586E-03         11.4933    -135.128E-03
           11925         11.4916    -130.780E-03         11.4901    -132.263E-03
           11926         11.4983    -130.019E-03         11.4969    -130.682E-03
           11927         11.5264    -122.340E-03         11.5250    -133.051E-03
           11930         11.5252    -124.771E-03         11.5238    -129.577E-03
           11931         11.5255    -126.306E-03         11.5241    -127.592E-03
           11932         11.5164    -124.133E-03         11.5150    -129.253E-03
           11933         11.5190    -124.322E-03         11.5177    -129.434E-03
           11934         11.5186    -126.070E-03         11.5172    -126.651E-03
           11936         11.5276    -125.395E-03         11.5262    -129.252E-03
           11937         11.5237    -124.606E-03         11.5223    -129.669E-03
           11938         11.5248    -123.513E-03         11.5234    -131.458E-03
           11939         11.5194    -122.630E-03         11.5180    -131.908E-03
           11940         11.5200    -124.838E-03         11.5186    -129.006E-03
           11941         11.5220    -124.674E-03         11.5206    -129.341E-03
           11942         11.5197    -126.427E-03         11.5183    -126.519E-03
           11943         11.5171    -124.390E-03         11.5157    -129.072E-03
           11944         11.5279    -126.889E-03         11.5265    -127.802E-03
           11945         11.5267    -123.874E-03         11.5253    -131.017E-03
           11946         11.5230    -123.508E-03         11.5216    -131.105E-03
           11947         11.5260    -127.108E-03         11.5246    -127.554E-03
           11948         11.5242    -126.707E-03         11.5228    -127.154E-03
           11949         11.2987    -136.484E-03         11.2971    -128.968E-03
           11950         11.2918    -135.556E-03         11.2903    -124.010E-03
           11951         11.2922    -137.905E-03         11.2905    -133.966E-03
           11952         11.2873    -136.856E-03         11.2858    -128.840E-03
           11953         11.2931    -137.809E-03         11.2915    -133.779E-03
           11954         11.2927    -135.487E-03         11.2912    -123.831E-03
           12035         11.4105    -130.029E-03         11.4091    -115.579E-03
           12036         11.4105    -131.636E-03         11.4091    -125.101E-03
           12037         11.4102    -131.634E-03         11.4087    -125.017E-03
           12038         11.3980    -132.051E-03         11.3965    -125.013E-03
           12039         11.3979    -130.429E-03         11.3965    -115.374E-03
           12040         11.3984    -130.415E-03         11.3971    -115.464E-03
           12047         11.5289    -124.536E-03         11.5275    -130.844E-03
           12049         11.5250    -123.883E-03         11.5236    -130.727E-03
           12050         11.5270    -124.481E-03         11.5256    -130.527E-03
           12051         11.5277    -127.444E-03         11.5263    -128.042E-03
           12052         11.5243    -127.213E-03         11.5229    -127.333E-03
           12053         11.5248    -126.865E-03         11.5233    -128.311E-03
           12054         11.5233    -126.481E-03         11.5219    -128.008E-03
           12055         11.5239    -123.068E-03         11.5225    -131.420E-03
           12056         11.5216    -126.662E-03         11.5202    -127.803E-03
           12057         11.5202    -126.444E-03         11.5188    -127.869E-03
           12058         11.5223    -125.868E-03         11.5209    -128.800E-03
           12059         11.5230    -126.860E-03         11.5215    -128.225E-03
           12060         11.5243    -127.082E-03         11.5229    -128.255E-03
           12061         11.5224    -127.725E-03         11.5210    -127.314E-03
           12062         11.5254    -127.834E-03         11.5239    -127.940E-03
           12063         11.5276    -128.106E-03         11.5262    -128.495E-03
           12064         11.5272    -127.106E-03         11.5258    -128.780E-03
           12065         11.5283    -127.859E-03         11.5269    -128.443E-03
           12066         11.5203    -123.440E-03         11.5189    -130.830E-03
           12068         11.5212    -124.380E-03         11.5198    -129.763E-03
           12071         11.5238    -124.038E-03         11.5223    -130.419E-03
           12072         11.5224    -123.737E-03         11.5210    -130.365E-03
           12073         11.5190    -123.130E-03         11.5176    -130.841E-03
           12090         11.4564    -133.971E-03         11.4547    -139.485E-03
           12091         11.4497    -132.160E-03         11.4482    -132.674E-03
