********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           10772     253.231E-06     56.5070E-06    -105.566E-06     223.134E-06
           10773     132.544E-06     37.1170E-06    -48.1376E-06     117.784E-06
           10774     194.703E-06     69.7468E-06    -82.2659E-06     162.102E-06
           10775     707.580E-06    -85.3284E-06    -519.290E-06     472.997E-06
           10776     682.373E-06    -126.416E-06    -495.539E-06     451.766E-06
           10777     834.549E-06    -126.850E-06    -672.989E-06     476.936E-06
           10778     39.8155E-06    -17.9069E-06    -2.41288E-06     35.4795E-06
           10779     28.1789E-06    -11.4262E-06    -1.73509E-06     25.6998E-06
           10780     84.7101E-06    -32.3936E-06    -625.055E-09     78.2692E-06
           10781     37.7712E-06    -13.3865E-06     1.76627E-06     35.2753E-06
           10782     56.4749E-06    -21.8378E-06     1.28277E-06     52.0661E-06
           10783              0.    -734.105E-42     1.11607E-39              0.
           10784     348.163E-06     14.1246E-06     28.5777E-06     346.700E-06
           10785     75.1140E-06     1.09635E-06     7.28935E-06     74.7515E-06
           10786     186.243E-06    -45.7679E-06     12.6308E-06     180.090E-06
           10787     64.7630E-06    -20.4859E-06     5.36887E-06     61.2025E-06
           10788     210.480E-06    -59.7966E-06     778.902E-09     201.806E-06
           10789     132.881E-06    -11.8873E-06     18.8907E-06     130.993E-06
           10790     9.29046E-06    -8.43014E-06     868.755E-09     3.80666E-06
           10791              0.    -318.954E-42    -393.497E-42              0.
           10792     7.92480E-06    -7.19233E-06     954.026E-09     3.18790E-06
           10793              0.    -94.4321E-42     113.200E-42              0.
           10794     7.97914E-06    -7.41877E-06     905.333E-09     2.79444E-06
           10795              0.    -300.639E-42    -228.315E-42             -0.
           10796     75.1779E-06    -38.1953E-06    -13.4302E-06     63.3441E-06
           10797     135.157E-06    -65.0165E-06    -18.9771E-06     116.962E-06
           10798     114.172E-06    -43.2707E-06    -16.5668E-06     104.347E-06
           10799     162.123E-06    -65.1111E-06    -8.78003E-06     148.214E-06
           10800     85.9199E-06    -43.0497E-06    -7.06684E-06     74.0204E-06
           10801     47.8009E-06    -29.2952E-06     3.75024E-06     37.5853E-06
           10802     173.543E-06    -73.0077E-06    -42.5845E-06     151.570E-06
           10803     103.456E-06    -57.1164E-06    -19.9192E-06     83.9292E-06
           10810     104.053E-06     23.3173E-06    -5.47198E-06     101.259E-06
           10811     102.240E-06     69.5835E-06    -6.82447E-06     74.5960E-06
           10812     194.888E-06     135.208E-06    -48.2429E-06     131.805E-06
           10813     142.086E-06     69.5347E-06    -47.5004E-06     114.443E-06
           10814              0.     2.20432E-39    -8.26621E-39              0.
           10815     160.890E-06    -2.21106E-06     18.8433E-06     159.768E-06
           10816     176.399E-06    -81.3036E-06     35.6399E-06     152.434E-06
           10817     190.534E-06    -91.8459E-06     33.7902E-06     163.480E-06
           10818     112.233E-06    -63.5241E-06     13.9440E-06     91.4684E-06
           10819              0.    -12.4876E-39     16.8796E-39     14.5403E-39
           10820     135.701E-06     44.1672E-06    -14.8423E-06     127.451E-06
           10821     123.957E-06    -40.3908E-06    -8.15955E-06     116.907E-06
           10822     179.766E-06    -144.395E-06     32.2730E-06     102.099E-06
           10823     155.672E-06    -61.8997E-06    -14.0461E-06     142.144E-06
           10824     100.382E-06     8.69989E-06    -33.8401E-06     94.1045E-06
           10825     72.2014E-06    -32.2803E-06     6.60691E-06     64.2446E-06
           10826     536.634E-06    -19.5158E-06     479.937E-06     239.283E-06
           10827     879.689E-06     3.47852E-06     868.631E-06    -138.999E-06
           10828     735.776E-06    -74.3011E-06     690.700E-06     242.444E-06
           10829     703.011E-06    -255.468E-06     626.712E-06    -190.245E-06
           10830     560.250E-06    -79.2131E-06     486.662E-06     266.017E-06
           10831     739.219E-06    -242.367E-06    -308.662E-06    -626.443E-06
           10832     260.807E-06    -8.19140E-06     79.8401E-06     248.151E-06
           10833              0.     1.06755E-39     606.628E-42              0.
           10834     199.260E-06    -13.5565E-06     74.0303E-06     184.500E-06
           10835     403.269E-06     49.0492E-06     217.953E-06     335.732E-06
           10836     260.327E-06     57.7924E-06     70.7918E-06     243.760E-06
           10838     2.36797E-03    -279.279E-06    -2.31597E-03    -406.884E-06
           10843     298.582E-06     11.1451E-06     122.068E-06     272.262E-06
           10844     195.573E-06    -6.37543E-06     110.248E-06     161.411E-06
           10845     392.748E-06    -29.8045E-06     359.467E-06     155.389E-06
           10846     151.849E-06    -28.8399E-06     137.544E-06     57.5150E-06
           10847     207.505E-06    -30.2346E-06     136.791E-06     153.077E-06
           10848              0.     709.357E-42     5.77965E-39              0.
           10849              0.    -8.02490E-39     8.61657E-39              0.
           10850              0.     3.53585E-39     22.7853E-39              0.
           10851     189.767E-06    -50.3057E-06     104.538E-06     150.175E-06
           10973     1.89633E-03    -73.1481E-06    -1.83276E-03    -481.380E-06
           10974     2.98453E-03    -161.750E-06    -2.80706E-03    -1.00084E-03
           10975     1.96329E-03    -266.671E-06    -1.76402E-03    -819.532E-06
           10976     1.99708E-03    -149.832E-06    -1.84537E-03    -748.655E-06
           10977     1.37125E-03    -262.687E-06    -1.22502E-03    -557.355E-06
           10978     1.94278E-03    -84.1223E-06    -1.84630E-03    -598.737E-06
           10994     498.051E-06     70.1348E-06    -172.452E-06    -461.948E-06
           10995     250.242E-06     61.9670E-06    -42.2248E-06    -238.743E-06
           10996     247.086E-06     6.57324E-06    -39.9966E-06    -243.739E-06
           10997     462.731E-06    -684.347E-09    -121.411E-06    -446.519E-06
           10998              0.     7.55875E-39    -15.3070E-39    -16.6508E-39
           10999     648.333E-06     52.6744E-06     70.5069E-06     642.331E-06
           11000     816.385E-06     59.2966E-06    -18.8262E-06     814.011E-06
           11001     1.31800E-03     183.990E-06    -244.783E-06     1.28194E-03
           11002     1.38932E-03     121.498E-06    -19.1167E-06     1.38387E-03
           11004     852.900E-06     71.9699E-06    -50.2548E-06     848.371E-06
           11005     409.249E-06     151.184E-06    -20.6647E-06    -379.738E-06
           11006     623.246E-06     178.315E-06    -191.060E-06    -565.805E-06
           11007     1.05119E-03     114.434E-06    -470.644E-06    -932.952E-06
           11008     651.288E-06     150.521E-06    -41.7167E-06    -632.281E-06
           11009     861.024E-06     101.176E-06    -538.113E-06    -664.500E-06
           11010     1.36703E-03     161.103E-06    -999.578E-06    -918.503E-06
           11011     1.53106E-03     278.926E-06    -1.20671E-03    -900.103E-06
           11012     2.15330E-03     157.631E-06    -1.91244E-03    -976.952E-06
           11013     975.571E-06    -22.1008E-06    -842.965E-06    -490.571E-06
           11014     1.14989E-03    -122.050E-06    -887.827E-06    -720.499E-06
           11015     267.868E-06     103.523E-06    -63.4136E-06    -238.778E-06
           11016     620.005E-06    -91.5251E-06    -196.021E-06    -581.038E-06
           11017     243.424E-06    -48.9686E-06    -37.2870E-06    -235.515E-06
           11018     266.510E-06    -173.812E-06    -82.1134E-06    -184.592E-06
           11019     230.231E-06    -120.681E-06    -49.6170E-06    -189.686E-06
           11020              0.    -4.42577E-39    -9.44054E-39             -0.
           11027     430.030E-06     60.1948E-06     124.829E-06    -407.088E-06
           11062     246.100E-06     22.0367E-06    -46.7550E-06     240.611E-06
           11063     437.098E-06     60.6681E-06    -66.7645E-06     427.688E-06
           11064     121.134E-06     27.4519E-06    -15.0967E-06     117.013E-06
           11065     125.926E-06     17.9707E-06    -46.8947E-06     115.479E-06
           11066     268.416E-06     15.5286E-06    -12.1082E-06     267.693E-06
           11067     415.492E-06     120.148E-06    -44.5363E-06     395.240E-06
           11068     619.293E-06     282.163E-06    -216.018E-06     507.192E-06
           11069     714.633E-06     232.780E-06    -112.596E-06     666.210E-06
           11070     345.830E-06     7.17441E-06    -53.9005E-06     341.528E-06
           11071     96.5647E-06    -24.3094E-06     39.6292E-06     84.6364E-06
           11072     75.2800E-06    -2.33174E-06     16.5851E-06     73.3933E-06
           11073     217.507E-06    -9.87941E-06    -35.9775E-06     214.283E-06
           11074     30.6803E-06    -24.6664E-06     17.0606E-06     6.46393E-06
           11075     54.5055E-06    -40.3398E-06     17.0160E-06     32.4654E-06
           11076     23.4259E-06    -14.1685E-06     16.9877E-06     7.71002E-06
           11077     99.9752E-06    -43.5781E-06     61.0627E-06     66.0857E-06
           11078     133.228E-06    -64.4787E-06     87.1411E-06     77.4516E-06
           11079     56.4614E-06     14.3855E-06     41.1281E-06     35.9085E-06
           11080     77.8693E-06     24.5923E-06     13.5729E-06     72.6266E-06
           11081     54.8363E-06    -2.16104E-06     41.3939E-06     35.9012E-06
           11082     39.7925E-06     8.40466E-06    -9.62833E-06     37.6842E-06
           11083     28.2360E-06     21.6509E-06     14.7165E-06     10.5798E-06
           11084     23.3059E-06     10.6509E-06     17.1203E-06     11.6883E-06
           11085     35.1491E-06     21.0462E-06     21.1976E-06     18.5249E-06
           11086     8.94479E-06     8.81295E-06     1.44311E-06     508.552E-09
           11087     1.77935E-06    -654.445E-09    -226.034E-09     1.63911E-06
           11088     7.05935E-06     2.89644E-06     4.89237E-06     4.18445E-06
           11089     413.378E-06     122.013E-06     318.868E-06     233.062E-06
           11090     426.830E-06     36.0022E-06     304.259E-06     297.176E-06
           11091     622.557E-06     20.9946E-06     509.790E-06     356.721E-06
           11092     259.424E-06     47.2992E-06     179.942E-06     180.789E-06
           11093     72.8379E-06    -48.3837E-06     29.4559E-06     45.7901E-06
           11094              0.    -1.55908E-39     2.90392E-39              0.
           11095     78.3568E-06    -54.6957E-06     19.0432E-06     52.7781E-06
           11096     128.793E-06    -52.7753E-06     40.1847E-06     110.398E-06
           11097     217.767E-06    -90.5611E-06     89.2404E-06     176.798E-06
           11098     128.011E-06    -49.4940E-06     49.9548E-06     106.966E-06
           11099              0.    -262.657E-42     4.63812E-39              0.
           11100     161.755E-06    -26.3987E-06     53.5697E-06     150.327E-06
           11101              0.    -4.87007E-39     6.58325E-39              0.
           11102     107.488E-06    -39.6521E-06     27.4640E-06     96.0573E-06
           11103     104.016E-06    -52.2050E-06     24.7621E-06     86.4915E-06
           11104     249.264E-06    -59.6289E-06     72.8568E-06     230.801E-06
           11105     124.037E-06    -30.5233E-06     23.1315E-06     117.976E-06
           11106     134.915E-06    -17.2799E-06     22.5663E-06     131.888E-06
           11107              0.    -1.74577E-39     2.60405E-39              0.
           11108     438.411E-06    -150.307E-06     228.258E-06     342.798E-06
           11109     647.645E-06    -160.202E-06     306.288E-06     547.692E-06
           11110     405.794E-06    -116.987E-06     186.287E-06     340.999E-06
           11111     434.357E-06    -96.7583E-06     171.244E-06     387.271E-06
           11112     272.890E-06     539.631E-09     55.3970E-06     267.207E-06
           11113     251.192E-06    -40.1680E-06     52.9874E-06     242.232E-06
           11114     135.271E-06     3.34833E-06     21.9879E-06     133.430E-06
           11115     131.617E-06    -19.0960E-06     36.6951E-06     124.948E-06
           11116              0.    -727.040E-42     6.40001E-39              0.
           11117     131.004E-06     67.2386E-06     15.6245E-06     111.341E-06
           11118     87.6278E-06     58.8653E-06     3.23182E-06     64.8310E-06
           11119     125.641E-06     65.3856E-06     5.54221E-06     107.143E-06
           11120     64.9894E-06     39.3360E-06     7.89620E-06     51.1269E-06
